"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 25, 2017","77.38","77.57","78.55","76.92","703.17K","0.14%"
"Aug 24, 2017","77.27","79.53","79.92","77.23","318.22K","-2.50%"
"Aug 23, 2017","79.25","80.00","80.08","79.06","370.07K","-1.23%"
"Aug 22, 2017","80.24","78.95","80.80","78.93","369.28K","2.06%"
"Aug 21, 2017","78.62","78.88","78.92","78.09","301.27K","0.10%"
"Aug 18, 2017","78.54","78.60","78.93","77.93","366.76K","-0.52%"
"Aug 17, 2017","78.95","78.20","79.28","77.90","510.27K","0.87%"
"Aug 16, 2017","78.27","78.05","78.83","77.96","262.75K","0.22%"
"Aug 15, 2017","78.10","78.47","78.92","77.41","399.87K","-0.56%"
"Aug 14, 2017","78.54","79.15","79.19","77.93","721.17K","-0.19%"
"Aug 11, 2017","78.69","78.01","79.27","77.80","283.46K","1.05%"
"Aug 10, 2017","77.87","77.25","78.77","77.25","393.42K","0.62%"
"Aug 09, 2017","77.39","77.72","77.80","76.90","431.10K","-0.62%"
"Aug 08, 2017","77.87","79.05","79.63","77.67","583.25K","-1.80%"
"Aug 07, 2017","79.30","76.87","79.65","76.78","627.26K","3.04%"
"Aug 04, 2017","76.96","77.53","77.93","76.49","647.88K","-0.53%"
"Aug 03, 2017","77.37","77.63","78.97","77.25","1.00M","-0.79%"
"Aug 02, 2017","77.99","78.69","81.09","77.87","2.74M","9.64%"
"Aug 01, 2017","71.13","71.83","71.98","71.01","1.01M","-0.28%"
"Jul 31, 2017","71.33","71.39","72.43","71.08","1.04M","-0.22%"
"Jul 28, 2017","71.49","73.20","73.38","71.35","541.84K","-2.47%"
"Jul 27, 2017","73.30","73.90","74.01","72.60","628.63K","-0.61%"
"Jul 26, 2017","73.75","74.42","75.20","73.73","388.12K","-1.02%"
"Jul 25, 2017","74.51","75.47","75.89","74.36","1.22M","-1.11%"
"Jul 24, 2017","75.35","76.72","76.72","74.87","584.17K","-1.55%"
"Jul 21, 2017","76.54","76.73","77.18","76.07","503.39K","0.10%"
"Jul 20, 2017","76.46","75.94","76.72","75.72","313.85K","0.66%"
"Jul 19, 2017","75.96","77.25","77.74","75.87","482.67K","-1.41%"
"Jul 18, 2017","77.05","76.50","77.15","76.09","672.38K","0.59%"
"Jul 17, 2017","76.60","75.48","76.64","75.45","477.60K","1.55%"
"Jul 14, 2017","75.43","74.94","76.16","74.94","405.14K","0.59%"
"Jul 13, 2017","74.99","77.49","77.66","74.93","852.99K","-3.21%"
"Jul 12, 2017","77.48","75.75","77.55","75.16","1.30M","3.21%"
"Jul 11, 2017","75.07","73.80","75.18","73.36","681.09K","1.73%"
"Jul 10, 2017","73.79","72.32","74.30","72.20","611.18K","1.63%"
"Jul 07, 2017","72.61","72.56","73.19","72.30","298.61K","0.53%"
"Jul 06, 2017","72.23","71.55","72.30","71.37","397.84K","0.50%"
"Jul 05, 2017","71.87","71.93","72.08","70.73","512.97K","-0.18%"
"Jul 03, 2017","72.00","71.89","72.57","71.54","233.93K","0.33%"
"Jun 30, 2017","71.76","72.71","73.65","71.73","471.56K","-1.02%"
"Jun 29, 2017","72.50","74.04","74.04","71.90","463.27K","-2.03%"
"Jun 28, 2017","74.00","73.93","74.58","73.23","475.26K","0.60%"
"Jun 27, 2017","73.56","74.80","75.05","73.50","460.25K","-1.70%"
"Jun 26, 2017","74.83","74.05","75.25","73.84","511.38K","1.18%"
"Jun 23, 2017","73.96","74.19","74.75","73.63","403.67K","-0.35%"
"Jun 22, 2017","74.22","74.48","75.27","73.87","311.74K","-0.64%"
"Jun 21, 2017","74.70","75.18","75.55","74.31","375.12K","-0.52%"
"Jun 20, 2017","75.09","75.30","75.61","74.39","563.23K","-0.61%"
"Jun 19, 2017","75.55","78.27","78.27","75.08","1.01M","-3.95%"
"Jun 16, 2017","78.66","77.71","78.99","77.49","466.88K","0.77%"
"Jun 15, 2017","78.06","78.95","79.03","77.23","443.09K","-2.09%"
"Jun 14, 2017","79.73","80.08","81.02","79.40","331.79K","-0.40%"
"Jun 13, 2017","80.05","80.20","80.74","79.71","436.31K","-0.01%"
"Jun 12, 2017","80.06","79.20","80.08","78.87","496.84K","0.82%"
"Jun 09, 2017","79.41","82.78","82.85","78.97","790.17K","-3.84%"
"Jun 08, 2017","82.58","83.30","84.28","82.27","445.40K","-0.55%"
"Jun 07, 2017","83.04","84.99","84.99","83.01","582.62K","-2.02%"
"Jun 06, 2017","84.75","82.58","85.20","82.43","822.79K","2.27%"
"Jun 05, 2017","82.87","81.46","83.04","80.75","744.32K","1.67%"
"Jun 02, 2017","81.51","81.77","82.31","81.15","393.94K","-0.55%"
"Jun 01, 2017","81.96","80.80","81.98","80.10","499.04K","1.73%"
"May 31, 2017","80.57","80.00","80.84","79.43","489.55K","1.13%"
"May 30, 2017","79.67","79.01","80.41","78.96","434.56K","0.20%"
"May 26, 2017","79.51","79.43","80.49","78.92","285.73K","0.04%"
"May 25, 2017","79.48","79.40","80.19","79.10","252.02K","0.15%"
"May 24, 2017","79.36","78.50","79.78","78.18","386.15K","1.50%"
"May 23, 2017","78.19","78.72","78.74","77.71","331.59K","-0.32%"
"May 22, 2017","78.44","78.69","79.86","78.39","377.87K","0.33%"
"May 19, 2017","78.18","78.36","78.77","77.45","477.88K","-0.15%"
"May 18, 2017","78.30","78.63","79.26","78.10","496.61K","-0.41%"
"May 17, 2017","78.62","80.01","80.64","78.51","723.25K","-3.32%"
"May 16, 2017","81.32","82.30","82.59","80.46","441.28K","-1.09%"
"May 15, 2017","82.22","81.75","82.74","81.66","343.87K","0.19%"
"May 12, 2017","82.06","82.29","82.75","81.85","313.64K","-0.42%"
"May 11, 2017","82.41","81.77","82.61","80.82","453.47K","0.57%"
"May 10, 2017","81.94","80.40","82.09","80.23","448.07K","1.51%"
"May 09, 2017","80.72","80.42","80.88","79.87","369.94K","0.79%"
"May 08, 2017","80.09","80.44","81.11","79.66","374.23K","-1.28%"
"May 05, 2017","81.13","81.41","81.51","80.37","574.61K","-0.29%"
"May 04, 2017","81.37","78.33","81.45","78.33","1.16M","2.71%"
"May 03, 2017","79.22","81.50","81.97","77.96","1.87M","-1.55%"
"May 02, 2017","80.47","78.48","81.29","77.91","1.34M","2.31%"
"May 01, 2017","78.65","79.11","79.21","77.81","929.69K","-0.52%"
"Apr 28, 2017","79.06","80.19","80.46","79.03","499.54K","-1.29%"
"Apr 27, 2017","80.09","80.50","80.67","79.33","534.61K","0.45%"
"Apr 26, 2017","79.73","78.90","80.82","78.70","638.43K","0.98%"
"Apr 25, 2017","78.96","78.29","79.24","77.96","517.93K","1.44%"
"Apr 24, 2017","77.84","79.48","79.49","77.48","588.99K","-1.26%"
"Apr 21, 2017","78.83","77.68","78.92","77.39","567.29K","1.52%"
