"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 27, 2017","32.58","32.03","32.80","31.91","817.94K","2.10%"
"Sep 26, 2017","31.91","32.50","33.00","31.09","2.00M","-5.06%"
"Sep 25, 2017","33.61","33.36","34.00","33.35","773.94K","1.02%"
"Sep 22, 2017","33.27","32.83","33.55","32.83","468.16K","1.19%"
"Sep 21, 2017","32.88","32.57","32.95","32.28","306.06K","1.11%"
"Sep 20, 2017","32.52","31.95","33.24","31.95","614.27K","1.94%"
"Sep 19, 2017","31.90","32.07","32.07","31.80","315.20K","-0.13%"
"Sep 18, 2017","31.94","32.13","32.69","31.88","554.01K","-0.37%"
"Sep 15, 2017","32.06","31.28","32.15","31.09","717.87K","2.59%"
"Sep 14, 2017","31.25","31.58","31.67","31.05","434.12K","-0.98%"
"Sep 13, 2017","31.56","31.24","31.68","31.15","507.67K","0.80%"
"Sep 12, 2017","31.31","30.80","31.49","30.57","490.66K","1.72%"
"Sep 11, 2017","30.78","30.95","31.16","30.52","475.17K","-0.36%"
"Sep 08, 2017","30.89","30.58","31.06","30.12","647.55K","0.75%"
"Sep 07, 2017","30.66","31.07","31.13","30.60","545.14K","-1.45%"
"Sep 06, 2017","31.11","31.00","31.23","30.70","516.19K","0.45%"
"Sep 05, 2017","30.97","31.14","31.17","30.57","524.40K","0.03%"
"Sep 01, 2017","30.96","31.00","31.37","30.88","615.49K","0.13%"
"Aug 31, 2017","30.92","30.66","31.22","30.53","994.76K","1.05%"
"Aug 30, 2017","30.60","30.76","30.82","30.31","523.64K","-0.58%"
"Aug 29, 2017","30.78","30.50","31.04","30.48","569.13K","0.42%"
"Aug 28, 2017","30.65","30.98","31.14","30.54","485.25K","-0.94%"
"Aug 25, 2017","30.94","31.34","31.53","30.87","508.51K","-0.99%"
"Aug 24, 2017","31.25","31.21","31.45","31.12","317.60K","0.29%"
"Aug 23, 2017","31.16","31.43","31.74","31.12","260.17K","-1.24%"
"Aug 22, 2017","31.55","30.99","31.82","30.99","391.43K","2.07%"
"Aug 21, 2017","30.91","31.26","31.26","30.59","628.31K","-1.15%"
"Aug 18, 2017","31.27","31.14","31.46","30.80","896.05K","0.03%"
"Aug 17, 2017","31.26","31.65","31.88","31.22","513.06K","-1.39%"
"Aug 16, 2017","31.70","31.37","31.93","31.19","588.64K","1.41%"
"Aug 15, 2017","31.26","32.75","32.75","31.14","886.48K","-3.76%"
"Aug 14, 2017","32.48","32.51","32.73","32.28","554.97K","0.46%"
"Aug 11, 2017","32.33","31.77","32.50","31.65","501.13K","1.13%"
"Aug 10, 2017","31.97","32.43","32.59","31.84","451.32K","-1.45%"
"Aug 09, 2017","32.44","32.58","32.80","32.10","387.37K","-0.49%"
"Aug 08, 2017","32.60","32.20","32.84","32.17","749.24K","1.27%"
"Aug 07, 2017","32.19","31.12","32.23","31.09","827.99K","2.68%"
"Aug 04, 2017","31.35","32.82","33.61","30.96","2.90M","-5.46%"
"Aug 03, 2017","33.16","33.45","34.23","32.85","1.87M","-0.90%"
