"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 01, 2017","347.24","344.08","347.74","340.63","897.50K","1.01%"
"Jul 31, 2017","343.77","351.00","353.14","342.11","1.23M","-1.92%"
"Jul 28, 2017","350.50","349.75","357.99","349.24","1.74M","0.19%"
"Jul 27, 2017","349.84","339.62","351.46","337.50","1.70M","2.71%"
"Jul 26, 2017","340.60","354.35","355.55","340.05","3.62M","-2.30%"
"Jul 25, 2017","348.62","340.00","350.89","339.00","3.53M","2.54%"
"Jul 24, 2017","339.98","344.75","346.37","336.52","2.56M","-1.55%"
"Jul 21, 2017","345.34","355.55","358.58","344.21","3.20M","-3.01%"
"Jul 20, 2017","356.05","372.83","373.96","355.71","4.45M","-4.50%"
"Jul 19, 2017","372.83","369.80","380.00","362.62","3.23M","-0.57%"
"Jul 18, 2017","374.98","395.25","395.25","362.40","7.62M","-4.34%"
"Jul 17, 2017","392.00","395.70","397.75","391.01","829.78K","-0.97%"
"Jul 14, 2017","395.83","398.80","401.90","395.14","1.11M","-1.05%"
"Jul 13, 2017","400.04","398.01","401.20","393.00","926.10K","0.78%"
"Jul 12, 2017","396.95","396.00","399.15","390.55","1.09M","0.22%"
"Jul 11, 2017","396.08","407.00","407.07","394.75","1.43M","-2.81%"
"Jul 10, 2017","407.55","413.00","413.95","407.00","811.55K","-1.53%"
"Jul 07, 2017","413.89","413.67","417.41","413.24","618.57K","0.27%"
"Jul 06, 2017","412.76","411.76","413.26","406.33","1.13M","-0.12%"
"Jul 05, 2017","413.25","418.20","419.73","411.34","969.51K","-0.98%"
"Jul 03, 2017","417.33","415.81","418.71","414.41","422.81K","0.30%"
"Jun 30, 2017","416.10","420.76","423.75","415.83","740.11K","-0.73%"
"Jun 29, 2017","419.18","416.45","422.70","415.56","778.24K","0.55%"
"Jun 28, 2017","416.87","414.39","419.94","414.39","671.03K","0.70%"
"Jun 27, 2017","413.98","414.25","420.80","413.80","1.14M","-0.00%"
"Jun 26, 2017","413.99","416.02","418.00","410.98","999.63K","-0.31%"
"Jun 23, 2017","415.28","422.15","422.93","415.00","1.10M","-1.34%"
"Jun 22, 2017","420.92","417.00","425.16","417.00","1.15M","0.80%"
"Jun 21, 2017","417.60","425.15","427.98","414.30","1.54M","-1.88%"
"Jun 20, 2017","425.60","444.60","444.60","424.76","3.32M","-7.26%"
"Jun 19, 2017","458.91","452.97","459.32","448.68","1.15M","1.73%"
"Jun 16, 2017","451.09","455.67","457.55","450.10","904.19K","-1.01%"
"Jun 15, 2017","455.67","456.55","459.66","452.40","600.48K","-0.87%"
