"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 20, 2017","65.10","65.10","65.10","64.08","1.54K","0.46%"
"Jul 19, 2017","64.80","64.70","65.60","64.20","38.74K","-0.38%"
"Jul 18, 2017","65.05","64.50","65.60","64.40","14.75K","0.23%"
"Jul 17, 2017","64.90","63.90","65.40","63.90","24.20K","0.54%"
"Jul 14, 2017","64.55","64.55","65.60","64.30","7.54K","-0.23%"
"Jul 13, 2017","64.70","64.00","64.70","64.00","8.95K","0.39%"
"Jul 12, 2017","64.45","64.85","65.00","64.40","6.47K","0.08%"
"Jul 11, 2017","64.40","65.70","65.70","63.90","3.99K","1.02%"
"Jul 10, 2017","63.75","63.65","64.85","63.60","20.86K","-0.47%"
"Jul 07, 2017","64.05","63.40","64.40","62.80","14.98K","1.59%"
"Jul 06, 2017","63.05","63.75","63.80","62.90","6.72K","-0.94%"
"Jul 05, 2017","63.65","64.05","64.05","63.40","6.26K","-0.55%"
"Jul 03, 2017","64.00","63.75","64.25","63.45","5.08K","1.59%"
"Jun 30, 2017","63.00","64.05","64.45","62.80","11.01K","-1.56%"
"Jun 29, 2017","64.00","65.90","65.90","63.80","15.08K","-2.88%"
"Jun 28, 2017","65.90","65.60","67.05","65.60","13.11K","0.46%"
"Jun 27, 2017","65.60","65.20","65.80","65.10","6.01K","0.69%"
"Jun 26, 2017","65.15","64.80","65.80","64.10","15.66K","0.54%"
"Jun 23, 2017","64.80","62.65","65.05","62.65","37.32K","2.78%"
"Jun 22, 2017","63.05","62.75","64.00","62.50","11.39K","0.56%"
"Jun 21, 2017","62.70","63.45","63.80","62.50","18.11K","-1.26%"
"Jun 20, 2017","63.50","63.20","64.35","62.70","19.44K","0.47%"
"Jun 19, 2017","63.20","62.90","64.10","61.50","16.52K","0.80%"
"Jun 16, 2017","62.70","62.20","63.25","61.38","24.60K","-1.10%"
"Jun 15, 2017","63.40","61.62","63.40","61.05","7.38K","1.68%"
"Jun 14, 2017","62.35","62.60","63.05","61.50","13.87K","-1.19%"
"Jun 13, 2017","63.10","62.60","64.65","62.60","7.60K","0.24%"
"Jun 12, 2017","62.95","63.00","63.60","62.10","13.53K","1.61%"
"Jun 09, 2017","61.95","62.03","63.00","61.20","26.94K","0.16%"
"Jun 08, 2017","61.85","63.10","63.10","61.85","10.04K","-1.36%"
"Jun 07, 2017","62.70","64.00","64.05","62.50","8.91K","-1.72%"
"Jun 06, 2017","63.80","64.45","65.10","63.35","10.74K","-0.62%"
"Jun 05, 2017","64.20","64.30","65.40","62.85","12.70K","-0.54%"
"Jun 02, 2017","64.55","63.70","64.85","63.35","7.73K","1.97%"
"Jun 01, 2017","63.30","63.00","63.95","62.30","17.80K","0.64%"
"May 31, 2017","62.90","63.85","63.85","61.95","21.80K","-1.10%"
"May 30, 2017","63.60","64.40","64.60","63.45","12.53K","-1.01%"
"May 26, 2017","64.25","64.90","65.30","63.95","12.47K","-1.31%"
"May 25, 2017","65.10","65.10","65.40","64.90","3.45K","0.46%"
"May 24, 2017","64.80","64.60","64.80","64.30","1.30K","0.54%"
"May 23, 2017","64.45","63.35","64.95","63.30","4.80K","1.34%"
"May 22, 2017","63.60","62.50","63.95","60.35","22.18K","1.11%"
"May 19, 2017","62.90","63.70","63.70","62.60","5.30K","-1.10%"
"May 18, 2017","63.60","63.45","64.50","63.45","7.23K","-0.63%"
"May 17, 2017","64.00","65.00","65.35","63.90","10.49K","-2.36%"
"May 16, 2017","65.55","65.55","66.60","65.00","14.60K","-0.76%"
"May 15, 2017","66.05","69.08","69.10","64.38","38.74K","-4.34%"
"May 12, 2017","69.05","70.85","71.10","68.00","19.96K","-2.61%"
"May 11, 2017","70.90","71.80","71.85","70.45","24.19K","-1.25%"
"May 10, 2017","71.80","71.30","71.80","70.80","5.46K","0.42%"
"May 09, 2017","71.50","70.89","71.95","70.89","6.78K","0.92%"
"May 08, 2017","70.85","70.40","70.85","70.00","6.19K","1.21%"
"May 05, 2017","70.00","70.40","70.42","69.95","5.12K","-0.50%"
"May 04, 2017","70.35","71.05","71.05","70.35","1.91K","0.00%"
"May 03, 2017","70.35","69.40","70.95","69.40","12.18K","1.30%"
"May 02, 2017","69.45","69.75","70.55","69.35","7.40K","0.36%"
"May 01, 2017","69.20","68.30","70.55","67.75","26.73K","1.47%"
"Apr 28, 2017","68.20","67.95","68.95","67.26","7.96K","0.44%"
"Apr 27, 2017","67.90","68.20","69.00","67.70","7.38K","0.22%"
"Apr 26, 2017","67.75","66.45","68.10","66.45","18.17K","1.96%"
"Apr 25, 2017","66.45","65.25","67.15","65.20","13.50K","2.31%"
"Apr 24, 2017","64.95","65.50","65.50","64.70","6.35K","0.39%"
"Apr 21, 2017","64.70","64.80","65.00","64.70","3.84K","-0.15%"
