"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 01, 2017","142.72","142.90","143.85","142.05","1.74K","0.00%"
"Aug 31, 2017","142.72","142.97","143.00","142.57","0.51K","-0.13%"
"Aug 30, 2017","142.90","142.72","143.05","142.55","0.78K","0.21%"
"Aug 29, 2017","142.60","143.00","143.32","142.53","1.40K","0.12%"
"Aug 28, 2017","142.43","142.00","143.10","141.90","1.20K","0.74%"
"Aug 25, 2017","141.38","142.10","142.53","141.00","1.18K","-0.16%"
"Aug 24, 2017","141.60","141.18","141.80","140.12","1.19K","-0.01%"
"Aug 23, 2017","141.62","142.43","142.57","141.12","0.87K","-0.32%"
"Aug 22, 2017","142.07","140.00","142.28","139.78","1.03K","1.62%"
"Aug 21, 2017","139.80","140.25","140.35","139.25","1.19K","-0.50%"
"Aug 18, 2017","140.50","140.50","141.78","139.15","1.90K","0.02%"
"Aug 17, 2017","140.47","142.25","142.80","140.18","2.44K","-1.25%"
"Aug 16, 2017","142.25","145.30","145.32","141.90","1.82K","-2.13%"
"Aug 15, 2017","145.35","142.40","145.90","140.93","2.89K","2.14%"
"Aug 14, 2017","142.30","141.82","142.62","140.88","1.80K","0.37%"
"Aug 11, 2017","141.78","141.47","142.85","140.53","2.77K","0.42%"
"Aug 10, 2017","141.18","141.47","142.18","140.60","2.39K","-0.25%"
"Aug 09, 2017","141.53","145.53","145.53","141.53","4.39K","-3.08%"
"Aug 08, 2017","146.03","146.25","147.18","145.05","2.51K","-0.15%"
"Aug 07, 2017","146.25","149.50","149.53","145.68","4.52K","-2.47%"
"Aug 04, 2017","149.95","150.32","150.65","149.32","3.09K","-0.46%"
"Aug 03, 2017","150.65","150.72","151.55","149.80","3.39K","0.27%"
"Aug 02, 2017","150.25","149.30","150.70","147.20","3.46K","0.72%"
"Aug 01, 2017","149.18","146.90","149.62","146.47","3.93K","2.05%"
"Jul 31, 2017","146.18","146.07","147.40","144.65","5.63K","0.09%"
"Jul 28, 2017","146.05","148.00","148.07","145.07","6.72K","-1.20%"
"Jul 27, 2017","147.82","147.18","148.97","145.93","7.11K","0.92%"
"Jul 26, 2017","146.47","146.90","148.43","144.93","5.13K","-0.04%"
"Jul 25, 2017","146.53","148.45","149.18","146.30","5.74K","-1.29%"
"Jul 24, 2017","148.45","149.60","149.75","148.45","5.09K","-2.94%"
"Jul 21, 2017","152.95","152.88","153.95","151.80","4.61K","0.44%"
"Jul 20, 2017","152.28","154.65","154.97","152.03","4.49K","-1.44%"
"Jul 19, 2017","154.50","149.95","155.18","149.60","6.94K","1.91%"
"Jul 18, 2017","151.60","153.85","153.90","150.53","6.05K","-1.83%"
"Jul 17, 2017","154.43","153.53","155.57","153.53","5.75K","0.10%"
"Jul 14, 2017","154.28","153.03","154.80","151.82","6.70K","0.82%"
"Jul 13, 2017","153.03","152.50","154.57","151.35","9.43K","0.84%"
