Date,Price,Open,High,Low,Vol.,Change %
27-Jul-17,480.75,479.5,485.5,477.88,-,0.58%
26-Jul-17,478,474.5,480.75,474.25,-,0.61%
25-Jul-17,475.12,493,494,474.75,-,-2.81%
24-Jul-17,488.88,495,495.88,483.75,-,-2.13%
21-Jul-17,499.5,507.25,510.25,497.75,-,-1.21%
20-Jul-17,505.62,505.25,508.25,495.88,-,0.40%
19-Jul-17,503.62,504.25,508.88,500.25,-,-0.22%
18-Jul-17,504.75,508.5,517.75,504.5,-,-0.35%
17-Jul-17,506.5,508,512,503,-,-0.83%
14-Jul-17,510.75,513.5,520.5,508.5,-,-0.17%
13-Jul-17,511.62,533.75,534.75,509.62,-,-4.64%
12-Jul-17,536.5,549.5,552.5,535,-,-3.03%
11-Jul-17,553.25,556,559.25,541,-,0.50%
10-Jul-17,550.5,543,553.62,540.75,-,2.85%
7-Jul-17,535.25,537.25,545.75,530.25,-,-0.63%
6-Jul-17,538.62,558.38,558.88,535.25,-,-3.60%
5-Jul-17,558.75,561.62,574.25,537,-,0.79%
3-Jul-17,554.38,539.62,556.62,536.5,-,5.45%
30-Jun-17,525.75,498.25,525.75,497.5,-,6.02%
29-Jun-17,495.88,472.75,498.75,472.75,-,4.78%
28-Jun-17,473.25,470,475,468,-,0.91%
27-Jun-17,469,466,472.5,465.25,-,0.59%
26-Jun-17,466.25,471.5,474.25,464,-,1.36%
23-Jun-17,460,462.25,466.75,459.75,-,-0.22%
22-Jun-17,461,465.25,465.25,456,-,-0.81%
21-Jun-17,464.75,473.5,473.75,464.38,-,-1.48%
20-Jun-17,471.75,469.5,474.75,463.5,-,0.86%
19-Jun-17,467.75,461.75,473.25,458.75,-,0.38%
16-Jun-17,466,456.25,468.25,456,-,2.47%
15-Jun-17,454.75,442.12,457.12,437.5,-,2.62%
14-Jun-17,443.12,444.75,452.25,442.75,-,-0.31%
13-Jun-17,444.5,437.5,446.25,436.75,-,2.42%
12-Jun-17,434,443.25,444,431.38,-,-2.64%
9-Jun-17,445.75,447.25,454,443.75,-,-0.89%
8-Jun-17,449.75,446.75,455.75,446.62,-,1.12%
