"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 19, 2017","240.25","239.75","244.00","235.25","0.38K","0.21%"
"Sep 18, 2017","239.75","236.50","242.00","232.50","0.30K","1.59%"
"Sep 15, 2017","236.00","238.00","238.75","234.50","0.21K","-1.42%"
"Sep 14, 2017","239.40","239.10","242.30","237.70","-","0.17%"
"Sep 13, 2017","239.00","235.30","239.30","235.10","-","1.36%"
"Sep 12, 2017","235.80","235.90","239.40","234.30","-","0.08%"
"Sep 11, 2017","235.60","233.90","235.80","233.30","-","1.12%"
"Sep 08, 2017","233.00","235.30","235.90","232.40","-","-0.85%"
"Sep 07, 2017","235.00","233.75","233.75","233.75","0.00K","0.04%"
"Sep 06, 2017","234.90","232.50","235.60","230.80","-","0.82%"
"Sep 05, 2017","233.00","239.40","243.60","231.20","-","-1.31%"
"Sep 01, 2017","236.10","238.80","241.00","235.60","-","5.64%"
"Aug 31, 2017","223.50","228.00","241.50","223.50","0.01K","-2.08%"
"Aug 30, 2017","228.25","240.25","240.50","223.50","0.04K","-2.87%"
"Aug 29, 2017","235.00","237.00","237.00","232.25","0.02K","-1.47%"
"Aug 28, 2017","238.50","246.00","246.00","236.75","0.06K","-1.14%"
"Aug 25, 2017","241.25","240.75","247.25","239.75","0.05K","0.84%"
"Aug 24, 2017","239.25","240.75","249.50","233.00","0.26K","0.21%"
"Aug 23, 2017","238.75","238.25","239.75","237.50","0.03K","-0.10%"
"Aug 22, 2017","239.00","244.25","244.25","238.50","0.07K","-1.95%"
"Aug 21, 2017","243.75","254.00","254.00","244.75","0.17K","-4.32%"
"Aug 18, 2017","254.75","257.50","259.50","254.50","0.07K","-1.36%"
"Aug 17, 2017","258.25","261.50","267.00","257.25","0.13K","-0.67%"
"Aug 16, 2017","260.00","257.25","261.50","257.25","0.08K","0.68%"
"Aug 15, 2017","258.25","262.75","262.75","257.25","0.05K","-1.24%"
"Aug 14, 2017","261.50","260.25","262.00","257.75","0.07K","-0.95%"
"Aug 11, 2017","264.00","265.25","266.00","260.00","0.09K","-0.75%"
"Aug 10, 2017","266.00","271.25","278.75","265.00","0.14K","-1.66%"
"Aug 09, 2017","270.50","273.25","274.75","270.50","0.12K","-1.10%"
"Aug 08, 2017","273.50","275.00","276.25","272.75","0.11K","-0.27%"
"Aug 07, 2017","274.25","283.75","284.50","274.25","0.16K","-3.35%"
"Aug 04, 2017","283.75","282.00","284.75","282.00","0.14K","-0.53%"
"Aug 03, 2017","285.25","289.25","289.50","283.25","0.05K","-1.47%"
"Aug 02, 2017","289.50","282.50","294.50","282.50","0.17K","3.30%"
"Aug 01, 2017","280.25","286.00","286.00","278.75","0.22K","-1.41%"
"Jul 31, 2017","284.25","290.25","290.25","281.25","0.34K","-2.07%"
"Jul 28, 2017","290.25","292.75","296.25","288.75","0.24K","-0.51%"
"Jul 27, 2017","291.75","288.00","294.50","286.50","0.08K","1.13%"
"Jul 26, 2017","288.50","284.75","290.00","280.50","0.06K","2.30%"
"Jul 25, 2017","282.00","293.00","297.00","281.00","0.07K","-2.34%"
"Jul 24, 2017","288.75","293.00","297.50","282.25","0.13K","-2.37%"
