Date,Price,Open,High,Low,Vol.,Change %
4-Jan-18,967.25,969,969,959.25,-,-0.18%
3-Jan-18,969,965.5,970,963.5,-,0.36%
2-Jan-18,965.5,967.5,970,958.75,-,0.31%
29-Dec-17,962.5,956.5,963.5,955,-,0.63%
28-Dec-17,956.5,966.25,967.75,955,-,-1.01%
27-Dec-17,966.25,969.25,975.5,965.5,-,-0.31%
26-Dec-17,969.25,964,973.75,964,-,2.02%
22-Dec-17,950.1,947.88,959.12,946.62,-,0.18%
21-Dec-17,948.38,953.38,956.62,948.12,-,-0.60%
20-Dec-17,954.12,955.88,959.88,953.38,-,-0.18%
19-Dec-17,955.88,962.12,964.12,955.12,-,-0.60%
18-Dec-17,961.62,969.88,970.12,957.38,-,-0.60%
15-Dec-17,967.38,967.88,972.12,964.12,-,-0.02%
14-Dec-17,967.62,979.88,980.88,966.62,-,-1.22%
13-Dec-17,979.62,977.12,981.38,976.12,-,0.38%
12-Dec-17,975.88,982.12,986.12,975.38,-,-0.66%
11-Dec-17,982.38,988.88,988.88,981.62,-,-0.71%
8-Dec-17,989.38,991.88,996.38,986.12,-,-0.28%
7-Dec-17,992.12,1003.88,1006.38,988.38,-,-1.10%
6-Dec-17,1003.12,1008.12,1014.12,995.12,-,-0.52%
5-Dec-17,1008.38,999.12,1014.88,997.62,-,0.98%
4-Dec-17,998.62,998.38,1008.38,996.88,-,0.43%
1-Dec-17,994.38,986.88,995.88,985.62,-,0.89%
30-Nov-17,985.62,992.62,992.88,985.12,-,-0.71%
29-Nov-17,992.62,992.88,996.38,989.38,-,-0.03%
28-Nov-17,992.88,995.62,995.88,987.62,-,-0.35%
27-Nov-17,996.38,993.88,1001.38,990.62,-,0.33%
24-Nov-17,993.12,994.88,999.62,991.12,-,-0.43%
22-Nov-17,997.38,987.88,999.38,987.62,-,0.81%
21-Nov-17,989.38,989.62,991.12,986.38,-,-0.05%
20-Nov-17,989.88,989.88,991.88,983.12,-,-0.07%
17-Nov-17,990.62,972.62,991.88,971.62,-,1.90%
16-Nov-17,972.12,976.38,978.38,970.38,-,-0.41%
15-Nov-17,976.12,969.12,977.88,968.12,-,0.88%
14-Nov-17,967.62,975.12,977.12,967.12,-,-0.69%
13-Nov-17,974.38,987.12,990.12,973.88,-,-1.29%
10-Nov-17,987.12,985.88,990.75,983.88,-,0.23%
9-Nov-17,984.88,998.12,1007.62,983.62,-,-1.35%
8-Nov-17,998.38,996,999.38,994.88,-,0.23%
7-Nov-17,996.12,994.38,998.62,991.38,-,0.23%
6-Nov-17,993.88,987.12,995.62,985.38,-,0.66%
3-Nov-17,987.38,998.62,998.88,985.88,-,-1.18%
2-Nov-17,999.12,990.12,1000.38,990.12,-,0.78%
1-Nov-17,991.38,984.75,994.88,983.88,-,0.69%
31-Oct-17,984.62,984.38,988.38,982.12,-,0.02%
30-Oct-17,984.38,986.88,993.25,983.12,-,1.00%
27-Oct-17,974.62,970.62,976.62,969.88,-,0.41%
26-Oct-17,970.62,975.88,978.62,970.62,-,-0.51%
25-Oct-17,975.62,975.88,983.12,975.38,-,0.02%
24-Oct-17,975.38,979.88,982.88,972.88,-,-0.53%
23-Oct-17,980.62,977.12,982.88,975.12,-,0.20%
20-Oct-17,978.62,985.38,993.88,978.62,-,-0.81%
19-Oct-17,986.62,983.38,988.88,983.38,-,0.25%
18-Oct-17,984.12,985.38,988.38,981.88,-,-0.03%
17-Oct-17,984.38,989.38,990.38,982.62,-,-0.61%
16-Oct-17,990.38,997.88,998.75,990.38,-,-0.90%
13-Oct-17,999.38,990.88,1003.12,990.38,-,0.73%
12-Oct-17,992.12,964.88,997.38,961.88,-,2.77%
11-Oct-17,965.38,965.62,967.38,963.38,-,-0.05%
10-Oct-17,965.88,966.25,975.62,964.38,-,-0.08%
9-Oct-17,966.62,974.38,976.88,965.38,-,-0.59%
6-Oct-17,972.38,967.88,972.88,963.62,-,0.44%
5-Oct-17,968.12,958.38,970.88,957.88,-,1.02%
4-Oct-17,958.38,955.62,961.62,952.88,-,0.34%
3-Oct-17,955.12,956.38,961.12,952.62,-,-0.21%
2-Oct-17,957.12,967.38,967.88,956.38,-,-1.01%
29-Sep-17,966.88,959.12,975.88,955.38,-,0.76%
28-Sep-17,959.62,964.88,965.88,957.62,-,-0.57%
27-Sep-17,965.12,963.12,968.38,958.12,-,0.18%
26-Sep-17,963.38,971.62,974.12,962.62,-,-0.82%
25-Sep-17,971.38,983.38,985.62,971.12,-,-1.32%
22-Sep-17,984.38,969.62,986.88,969.12,-,1.39%
21-Sep-17,970.88,970.12,972.88,963.12,-,0.08%
20-Sep-17,970.12,966.88,973.88,964.88,-,0.47%
19-Sep-17,965.62,968.12,971.62,958.62,-,-0.18%
18-Sep-17,967.38,966.62,976.38,966.62,-,-0.15%
15-Sep-17,968.88,975.38,977.5,967.38,-,-0.77%
14-Sep-17,976.38,960.88,978.12,960.38,-,1.64%
13-Sep-17,960.62,949.62,963.38,946.88,-,1.05%
12-Sep-17,950.62,960.38,965.62,938.62,-,-1.02%
11-Sep-17,960.38,964.62,968.62,957,-,-0.16%
8-Sep-17,961.88,967.88,976.62,961.88,-,-0.70%
7-Sep-17,968.62,971.38,977.25,965.88,-,-0.22%
6-Sep-17,970.75,967.62,976.62,964.88,-,0.30%
5-Sep-17,967.88,953.38,973.38,952.62,-,2.00%
1-Sep-17,948.88,947.62,951.62,943.12,-,0.24%
31-Aug-17,946.62,933.12,948.62,932.88,-,1.39%
30-Aug-17,933.62,936.88,940.88,931.62,-,-0.43%
29-Aug-17,937.62,940.62,943.62,934.62,-,-0.42%
28-Aug-17,941.62,943.88,950.38,938.12,-,0.27%
25-Aug-17,939.12,939.88,941.75,937.12,-,-0.21%
24-Aug-17,941.12,934.38,942.5,932.38,-,0.61%
23-Aug-17,935.38,941,943.12,929.12,-,0.19%
22-Aug-17,933.62,931.62,938.38,927.88,-,0.13%
21-Aug-17,932.38,935.12,936.12,930.25,-,-0.53%
18-Aug-17,937.38,930.12,938.88,927.88,-,0.78%
17-Aug-17,930.12,925.62,931.88,922.12,-,0.89%
16-Aug-17,921.88,921.38,925.5,917.38,-,0.00%
15-Aug-17,921.88,932.62,934.25,920.38,-,-1.20%
14-Aug-17,933.12,929.62,934.38,924.88,-,-0.53%
11-Aug-17,938.12,935.12,939.5,930.38,-,0.48%
10-Aug-17,933.62,966.38,980.38,932.12,-,-3.29%
9-Aug-17,965.38,966.88,971.12,960.38,-,-0.10%
8-Aug-17,966.38,966.38,973.75,963.88,-,0.29%
7-Aug-17,963.62,957.75,966.62,955.88,-,1.25%
4-Aug-17,951.75,953.62,959.5,949.88,-,-0.17%
3-Aug-17,953.38,969.12,969.62,948.88,-,-1.75%
2-Aug-17,970.38,964.5,973.38,963.12,-,0.65%
1-Aug-17,964.12,988.5,992.62,964.12,-,-3.43%
31-Jul-17,998.38,994.88,1001.62,987.38,-,-0.17%
28-Jul-17,1000.12,992.88,1007.38,989.62,-,0.53%
27-Jul-17,994.88,991.62,1000.62,987.38,-,0.61%
26-Jul-17,988.88,980.38,991.12,973.38,-,0.79%
25-Jul-17,981.12,1012.88,1022.38,981.12,-,-1.68%
24-Jul-17,997.88,999.38,999.38,985.88,-,-1.14%
21-Jul-17,1009.38,1011.12,1013.38,1001.88,-,-0.35%
20-Jul-17,1012.88,999.62,1017.38,995.12,-,1.30%
