"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 22, 2017","449.50","452.50","454.88","448.25","-","-0.72%"
"Sep 21, 2017","452.75","451.50","454.50","445.75","-","0.72%"
"Sep 20, 2017","449.50","444.25","450.25","443.00","-","1.52%"
"Sep 19, 2017","442.75","443.00","446.75","435.75","-","-0.28%"
"Sep 18, 2017","444.00","448.50","450.88","442.50","-","-1.06%"
"Sep 15, 2017","448.75","443.25","450.38","441.00","-","1.53%"
"Sep 14, 2017","442.00","443.75","450.50","442.00","-","-0.56%"
"Sep 13, 2017","444.50","443.75","449.75","441.62","-","0.45%"
"Sep 12, 2017","442.50","433.75","443.75","428.50","-","1.84%"
"Sep 11, 2017","434.50","438.50","440.00","432.00","-","-0.74%"
"Sep 08, 2017","437.75","437.25","442.00","436.00","-","0.06%"
"Sep 07, 2017","437.50","446.50","446.50","436.00","-","-1.85%"
"Sep 06, 2017","445.75","441.25","448.00","440.00","-","0.51%"
"Sep 05, 2017","443.50","440.50","446.75","439.75","-","1.05%"
"Sep 01, 2017","438.88","434.75","440.00","434.12","-","0.78%"
"Aug 31, 2017","435.50","429.62","437.75","429.12","-","1.34%"
"Aug 30, 2017","429.75","433.00","433.50","427.50","-","0.06%"
"Aug 29, 2017","429.50","428.00","429.75","422.75","-","0.17%"
"Aug 28, 2017","428.75","434.00","436.50","426.75","-","4.57%"
"Aug 25, 2017","410.00","409.75","412.75","408.62","-","0.18%"
"Aug 24, 2017","409.25","403.50","411.00","400.75","-","1.52%"
"Aug 23, 2017","403.12","403.62","408.62","401.75","-","0.03%"
"Aug 22, 2017","403.00","410.50","413.00","402.50","-","-1.71%"
"Aug 21, 2017","410.00","414.00","418.75","408.75","-","-1.50%"
"Aug 18, 2017","416.25","415.25","417.75","412.12","-","0.54%"
"Aug 17, 2017","414.00","420.00","422.25","412.50","-","-1.25%"
"Aug 16, 2017","419.25","429.38","435.75","417.25","-","-2.50%"
"Aug 15, 2017","430.00","439.88","440.25","428.12","-","-2.38%"
"Aug 14, 2017","440.50","435.00","440.50","431.25","-","0.28%"
"Aug 11, 2017","439.25","441.50","444.00","434.62","-","-0.23%"
"Aug 10, 2017","440.25","458.25","461.88","439.50","-","-4.24%"
"Aug 09, 2017","459.75","456.50","461.50","454.25","-","0.60%"
"Aug 08, 2017","457.00","463.50","468.00","454.75","-","-1.46%"
"Aug 07, 2017","463.75","458.50","463.75","454.50","-","1.92%"
"Aug 04, 2017","455.00","457.75","461.38","454.75","-","-0.55%"
"Aug 03, 2017","457.50","460.88","463.75","454.50","-","-0.76%"
"Aug 02, 2017","461.00","463.12","466.75","456.38","-","-0.11%"
"Aug 01, 2017","461.50","472.25","478.00","460.88","-","-2.69%"
"Jul 31, 2017","474.25","474.50","480.75","472.00","-","-1.45%"
"Jul 28, 2017","481.25","479.50","489.25","478.00","-","0.10%"
"Jul 27, 2017","480.75","479.50","485.50","477.88","-","0.58%"
"Jul 26, 2017","478.00","474.50","480.75","474.25","-","0.61%"
"Jul 25, 2017","475.12","493.00","494.00","474.75","-","-2.81%"
"Jul 24, 2017","488.88","495.00","495.88","483.75","-","-2.13%"
"Jul 21, 2017","499.50","507.25","510.25","497.75","-","-1.21%"
"Jul 20, 2017","505.62","505.25","508.25","495.88","-","0.40%"
"Jul 19, 2017","503.62","504.25","508.88","500.25","-","-0.22%"
"Jul 18, 2017","504.75","508.50","517.75","504.50","-","-0.35%"
"Jul 17, 2017","506.50","508.00","512.00","503.00","-","-0.83%"
"Jul 14, 2017","510.75","513.50","520.50","508.50","-","-0.17%"
"Jul 13, 2017","511.62","533.75","534.75","509.62","-","-4.64%"
"Jul 12, 2017","536.50","549.50","552.50","535.00","-","-3.03%"
"Jul 11, 2017","553.25","556.00","559.25","541.00","-","0.50%"
"Jul 10, 2017","550.50","543.00","553.62","540.75","-","2.85%"
"Jul 07, 2017","535.25","537.25","545.75","530.25","-","-0.63%"
"Jul 06, 2017","538.62","558.38","558.88","535.25","-","-3.60%"
"Jul 05, 2017","558.75","561.62","574.25","537.00","-","0.79%"
"Jul 03, 2017","554.38","539.62","556.62","536.50","-","5.45%"
"Jun 30, 2017","525.75","498.25","525.75","497.50","-","6.02%"
"Jun 29, 2017","495.88","472.75","498.75","472.75","-","4.78%"
"Jun 28, 2017","473.25","470.00","475.00","468.00","-","0.91%"
"Jun 27, 2017","469.00","466.00","472.50","465.25","-","0.59%"
"Jun 26, 2017","466.25","471.50","474.25","464.00","-","1.36%"
"Jun 23, 2017","460.00","462.25","466.75","459.75","-","-0.22%"
"Jun 22, 2017","461.00","465.25","465.25","456.00","-","-0.81%"
"Jun 21, 2017","464.75","473.50","473.75","464.38","-","-1.48%"
"Jun 20, 2017","471.75","469.50","474.75","463.50","-","0.86%"
"Jun 19, 2017","467.75","461.75","473.25","458.75","-","0.38%"
"Jun 16, 2017","466.00","456.25","468.25","456.00","-","2.47%"
"Jun 15, 2017","454.75","442.12","457.12","437.50","-","2.62%"
"Jun 14, 2017","443.12","444.75","452.25","442.75","-","-0.31%"
"Jun 13, 2017","444.50","437.50","446.25","436.75","-","2.42%"
"Jun 12, 2017","434.00","443.25","444.00","431.38","-","-2.64%"
"Jun 09, 2017","445.75","447.25","454.00","443.75","-","-0.89%"
"Jun 08, 2017","449.75","446.75","455.75","446.62","-","1.12%"
