"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 15, 2017","355.25","361.00","361.00","354.00","112.63K","-2.07%"
"Aug 14, 2017","362.75","358.75","363.00","356.00","95.28K","0.55%"
"Aug 11, 2017","360.75","358.75","361.50","357.25","130.81K","0.98%"
"Aug 10, 2017","357.25","371.75","375.50","356.50","316.36K","-4.03%"
"Aug 09, 2017","372.25","369.00","372.50","368.75","182.89K","0.68%"
"Aug 08, 2017","369.75","372.50","374.25","368.25","185.79K","-0.67%"
"Aug 07, 2017","372.25","368.75","372.50","368.25","150.03K","1.57%"
"Aug 04, 2017","366.50","363.50","368.00","363.25","101.34K","0.83%"
"Aug 03, 2017","363.50","365.00","367.25","361.25","156.60K","-0.41%"
"Aug 02, 2017","365.00","364.50","367.25","363.75","93.63K","0.69%"
"Aug 01, 2017","362.50","369.25","371.50","366.00","108.46K","-2.23%"
"Jul 31, 2017","370.75","371.00","372.25","367.50","81.96K","-0.94%"
"Jul 28, 2017","374.25","373.75","377.00","373.00","71.01K","0.00%"
"Jul 27, 2017","374.25","374.00","377.25","373.00","77.17K","0.40%"
"Jul 26, 2017","372.75","368.50","373.25","366.00","102.55K","1.08%"
"Jul 25, 2017","368.75","382.00","383.75","368.50","123.05K","-2.25%"
"Jul 24, 2017","377.25","375.50","377.50","371.00","124.95K","-0.66%"
"Jul 21, 2017","379.75","390.50","391.00","378.50","147.01K","-2.88%"
"Jul 20, 2017","391.00","382.50","393.25","380.50","139.46K","2.22%"
"Jul 19, 2017","382.50","376.50","389.00","374.25","139.74K","1.46%"
"Jul 18, 2017","377.00","380.75","388.75","375.25","154.63K","0.53%"
"Jul 17, 2017","375.00","375.75","378.75","370.50","113.70K","2.67%"
"Jul 14, 2017","365.25","369.00","369.00","369.00","0.13K","1.18%"
"Jul 13, 2017","361.00","376.25","376.25","360.00","0.50K","-4.05%"
"Jul 12, 2017","376.25","390.50","391.25","376.00","0.90K","-4.08%"
"Jul 11, 2017","392.25","393.25","394.50","387.00","1.71K","0.13%"
"Jul 10, 2017","391.75","387.75","392.25","387.75","1.41K","2.49%"
"Jul 07, 2017","382.25","379.00","386.75","378.25","2.87K","0.53%"
"Jul 06, 2017","380.25","380.00","381.25","374.75","4.90K","-0.39%"
"Jul 05, 2017","381.75","379.50","383.25","374.75","7.60K","0.99%"
"Jul 03, 2017","378.00","373.25","385.25","373.00","10.73K","2.02%"
"Jun 30, 2017","370.50","360.00","372.50","359.50","24.41K","2.99%"
"Jun 29, 2017","359.75","356.75","362.25","356.25","169.17K","0.84%"
"Jun 28, 2017","356.75","359.50","360.50","356.75","219.54K","-0.70%"
"Jun 27, 2017","359.25","361.25","364.25","359.25","208.88K","0.07%"
"Jun 26, 2017","359.00","358.50","361.75","357.25","212.56K","0.35%"
"Jun 23, 2017","357.75","362.75","364.75","356.50","250.37K","-1.38%"
"Jun 22, 2017","362.75","368.75","369.25","362.50","178.70K","-1.63%"
"Jun 21, 2017","368.75","369.50","373.50","368.25","164.65K","-0.34%"
"Jun 20, 2017","370.00","376.25","377.50","369.25","203.11K","-1.40%"
"Jun 19, 2017","375.25","378.25","381.50","375.25","237.06K","-2.28%"
"Jun 16, 2017","384.00","378.75","384.50","377.00","206.39K","1.19%"
"Jun 15, 2017","379.50","376.75","382.00","370.00","266.28K","0.66%"
"Jun 14, 2017","377.00","381.00","385.00","376.75","199.41K","-1.05%"
"Jun 13, 2017","381.00","379.25","383.75","377.50","247.97K","0.99%"
"Jun 12, 2017","377.25","386.00","387.25","376.25","371.35K","-2.71%"
"Jun 09, 2017","387.75","384.25","389.50","380.75","268.36K","0.52%"
"Jun 08, 2017","385.75","385.00","391.75","384.25","398.38K","0.26%"
"Jun 07, 2017","384.75","378.25","387.00","378.25","523.85K","1.99%"
"Jun 06, 2017","377.25","372.00","379.75","371.25","255.15K","1.14%"
"Jun 05, 2017","373.00","373.75","375.50","372.00","196.48K","0.07%"
"Jun 02, 2017","372.75","370.50","374.75","369.50","131.23K","0.61%"
"Jun 01, 2017","370.50","371.50","373.75","367.50","177.07K","-0.40%"
"May 31, 2017","372.00","370.25","376.50","369.00","263.40K","1.36%"
"May 30, 2017","367.00","373.50","373.75","366.25","208.78K","-1.94%"
"May 26, 2017","374.25","369.25","374.75","368.75","130.48K","1.35%"
"May 25, 2017","369.25","371.00","373.00","368.75","110.61K","-0.54%"
"May 24, 2017","371.25","370.00","371.50","368.75","108.55K","0.47%"
"May 23, 2017","369.50","374.75","375.75","369.00","178.14K","-1.47%"
"May 22, 2017","375.00","372.75","377.50","371.75","170.82K","0.67%"
"May 19, 2017","372.50","366.00","373.00","366.00","201.67K","1.78%"
"May 18, 2017","366.00","371.50","371.50","364.25","194.69K","-1.48%"
"May 17, 2017","371.50","367.00","372.25","366.25","140.85K","1.02%"
"May 16, 2017","367.75","367.25","368.75","365.25","115.03K","0.00%"
"May 15, 2017","367.75","370.50","371.75","367.25","116.96K","1.66%"
"May 12, 2017","361.75","361.00","362.00","360.00","0.21K","0.35%"
"May 11, 2017","360.50","364.25","364.25","360.25","0.34K","-1.30%"
"May 10, 2017","365.25","358.75","365.00","358.25","1.02K","1.95%"
"May 09, 2017","358.25","358.25","360.50","357.25","1.63K","0.42%"
"May 08, 2017","356.75","360.50","360.75","356.25","1.96K","-1.38%"
"May 05, 2017","361.75","359.00","365.50","359.00","2.39K","1.05%"
"May 04, 2017","358.00","367.00","367.50","357.50","2.96K","-2.25%"
"May 03, 2017","366.25","363.50","367.50","362.25","4.17K","0.62%"
"May 02, 2017","364.00","367.25","369.75","362.25","4.95K","-1.42%"
"May 01, 2017","369.25","363.00","370.50","361.75","9.79K","3.14%"
"Apr 28, 2017","358.00","360.00","361.25","355.50","31.57K","-1.10%"
"Apr 27, 2017","362.00","358.75","364.00","358.50","148.98K","0.84%"
"Apr 26, 2017","359.00","365.00","367.25","358.25","199.69K","-1.64%"
"Apr 25, 2017","365.00","359.25","368.25","356.25","180.78K","1.60%"
"Apr 24, 2017","359.25","358.00","360.50","356.25","159.11K","0.63%"
"Apr 21, 2017","357.00","357.50","358.75","354.25","181.73K","-0.21%"
